id_dep;nome;deputado;partido;UF;tema_1;tema_2;tema_3;tema_4;tema_5;tema_6;tema_7;tema_8;tema_9;tema_10;tema_11;tema_12;tema_13;tema_14;tema_15;tema_16;tema_17;tema_18;tema_19;IMPEACHMENT;evangelico
141552;ValtenirPereira;Valtenir Pereira;pros;MT;sim;sim;sim;não;sim;sim;não;não;sim;não;não votou;sim;sim;sim;sim;não;não;sim;não;NAO;nao
141553;VanderleiMacris;Vanderlei Macris;psdb;SP;sim;sim;sim;sim;sim;sim;sim;sim;não votou;não;sim;sim;abstenção;não votou;não;sim;não;sim;não;SIM;nao
74376;VanderLoubet;Vander Loubet;pt;MS;não;não votou;sim;sim;não;não votou;não;não;não;não;não votou;sim;não votou;sim;sim;sim;não;não votou;sim;NAO;nao
178913;VenezianoVitaldoRego;Veneziano Vital do Rêgo;pmdb;PB;não;sim;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;não;sim;sim;SIM;nao
74308;VicenteArruda;Vicente Arruda;pros;CE;sim;sim;sim;não;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;NAO;nao
160622;VicenteCandido;Vicente Candido;pt;SP;sim;não votou;não votou;não votou;não;não;7 não;não;não;não;não;sim;sim;sim;sim;sim;não;não votou;não;NAO;nao
74283;Vicentinho;Vicentinho;pt;SP;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO;nao
137070;VicentinhoJunior;Vicentinho Júnior;psb;TO;não;não votou;não votou;sim;sim;sim;sim;sim;sim;não;sim;sim;não;sim;sim;sim;não;sim;sim;NAO;nao
178888;VictorMendes;Victor Mendes;pv;MA;sim;não;sim;sim;não votou;não votou;sim;não;sim;sim;não;sim;sim;sim;sim;sim;não;sim;não;SIM;nao
141555;ViniciusCarvalho;Vinicius Carvalho;prb;SP;não;sim;sim;sim;sim;sim;sim;não;sim;não;sim;sim;não;sim;sim;não;não;sim;não;SIM;sim
160591;ViniciusGurgel;Vinicius Gurgel;pr;AP;não votou;sim;não votou;sim;sim;sim;sim;sim;sim;não;não votou;sim;não;não votou;sim;sim;não;não votou;não;ABST;nao
178992;VitorLippi;Vitor Lippi;psdb;SP;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;não;não;sim;não;sim;não;SIM;nao
178869;VitorValim;Vitor Valim;pmdb;CE;sim;sim;sim;sim;sim;sim;sim;não;não;sim;não votou;sim;sim;não;não;sim;sim;sim;sim;SIM;nao
189593;WadihDamous;Wadih Damous;pt;RJ;não;sim;não;não;não;não;não;não;não votou;não;não votou;sim;sim;não votou;não votou;sim;não;sim;não;NAO;nao
160569;WaldenorPereira;Waldenor Pereira;pt;BA;não;sim;não votou;não votou;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO;nao
141558;WaldirMaranhao;Waldir Maranhão;pp;MA;não votou;sim;sim;não votou;não;sim;sim;sim;não votou;sim;não votou;sim;não votou;sim;sim;não votou;não votou;não votou;não votou;NAO;nao
178952;WalterAlves;Walter Alves;pmdb;RN;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou;sim;sim;sim;sim;sim;sim;SIM;nao
160620;WashingtonReis;Washington Reis;pmdb;RJ;sim;não votou;sim;não votou;não;não;não votou;sim;sim;sim;sim;não votou;sim;sim;sim;não votou;não votou;sim;não votou;SIM;sim
160518;WelitonPrado;Weliton Prado;pt;MG;não;sim;sim;sim;sim;sim;abstção;abstenção;não;abstenção;não;abstenção;abstenção;não;não;abstenção;abstenção;abstenção;abstenção;SIM;nao
74043;WellingtonRoberto;Wellington Roberto;pr;PB;sim;não votou;sim;sim;sim;não votou;sim;sim;sim;não;não votou;sim;sim;sim;sim;sim;não;sim;sim;NAO;nao
167493;WevertonRocha;Weverton Rocha;pdt;MA;não votou;não votou;sim;sim;não;não;não;não;sim;não;não;sim;sim;não;não;sim;não;sim;sim;NAO;nao
160636;WilsonFilho;Wilson Filho;ptb;PB;sim;não;sim;não votou;sim;sim;sim;não votou;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;SIM;nao
73930;WladimirCosta;Wladimir Costa;solidaried;PA;não votou;não votou;sim;não votou;não votou;não votou;7 não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;SIM;nao
74439;WolneyQueiroz;Wolney Queiroz;pdt;PE;não;não votou;sim;sim;não;não;não;não;não;não;não;sim;não votou;não;não;não;não;sim;sim;NAO;nao
178923;ZecaCavalcanti;Zeca Cavalcanti;ptb;PE;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;não votou;sim;sim;sim;não;não votou;sim;NAO;nao
160592;ZecaDirceu;Zeca Dirceu;pt;PR;não;não votou;sim;não;não;não;não;não;não;não;não;não;sim;sim;sim;sim;não;sim;não;NAO;nao
178889;ZeCarlos;Zé Carlos;pt;MA;não votou;sim;não;não;não;não;não;não;não;não;não;sim;sim;não votou;não votou;sim;não;sim;não;NAO;nao
73931;ZeGeraldo;Zé Geraldo;pt;PA;não;não votou;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO;nao
178949;ZenaideMaia;Zenaide Maia;pr;RN;não;sim;sim;sim;não;não;sim;sim;abstenção;não;não;sim;sim;sim;sim;sim;não;sim;sim;NAO;nao
160632;ZeSilva;Zé Silva;solidaried;MG;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;sim;não;sim;sim;SIM;nao
178957;AbelMesquitaJr;NA;pdt;RR;não;não;não votou;sim;não;sim;sim;sim;sim;não;sim;sim;sim;não;não;sim;não;sim;sim;SIM;nao
133374;AdemirCamilo;NA;pros;MG;sim;sim;sim;sim;sim;sim;não;não;não;sim;sim;sim;não;não votou;não;sim;não;sim;sim;NA;nao
133439;AndreFigueiredo;NA;pdt;CE;não votou;não votou;sim;sim;não;não;não;não;sim;não;não votou;sim;sim;não;não;não votou;não votou;sim;não votou;NA;nao
74213;AntonioBalhmann;NA;pros;CE;não votou;não votou;não votou;não votou;sim;sim;7 não;sim;sim;não;não votou;sim;não;sim;sim;não votou;não votou;sim;não votou;SIM;nao
73584;AntonioCarlosMendesThame;NA;psdb;SP;sim;sim;sim;sim;não votou;não votou;sim;sim;não votou;não;não votou;sim;sim;não votou;não;não;não;sim;não;NA;nao
105112;CabucuBorges;NA;pmdb;AP;sim;não votou;sim;sim;não votou;sim;sim;sim;sim;sim;sim;sim;não votou;sim;sim;sim;sim;não votou;sim;SIM;nao
74474;CarlosEduardoCadoca;NA;pcdob;PE;não;não;sim;não;não;não;não;não;sim;sim;não;sim;sim;sim;sim;não;sim;não votou;não;NA;nao
73568;CelsoJacob;NA;pmdb;RJ;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou;não votou;sim;não votou;NA;nao
141439;ChicoDAngelo;NA;pt;RJ;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NAO;nao
178848;ConceicaoSampaio;NA;pp;AM;não;sim;não;abstção;não;não;sim;não;sim;sim;sim;sim;sim;não;não;sim;sim;sim;sim;SIM;nao
185500;DeoclidesMacedo;NA;pdt;MA;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;sim;não votou;não votou;não votou;não votou;não votou;não votu;não votou;não votou;não votou;não votou;NA;nao
178940;DrJoao;NA;pr;RJ;sim;sim;não;sim;sim;sim;sim;sim;sim;não;sim;sim;abstenção;sim;sim;sim;não;sim;não;SIM;nao
160643;DrJorgeSilva;NA;pros;ES;não;sim;sim;sim;não;sim;não;não;sim;não;sim;sim;não;sim;sim;sim;não;sim;sim;SIM;nao
178830;DrSinvalMalheiros;NA;pv;SP;sim;sim;não votou;sim;não;sim;sim;não;não votou;não;não;sim;sim;não;não;não votou;não votou;sim;não votou;SIM;nao
73793;EdinhoBez;NA;pmdb;SC;sim;não;sim;sim;sim;sim;sim;abstção;sim;sim;sim;sim;não;abstenção;sim;sim;sim;sim;não votou;NA;nao
160578;EdmarArruda;NA;psc;PR;não votou;sim;não;sim;sim;sim;sim;não;não votou;sim;não votou;sim;não votou;não;sim;sim;sim;não votou;sim;NA;sim
178904;EzequielFonseca;NA;pp;MT;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;SIM;nao
146829;FabianoHorta;NA;pt;RJ;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não;não votou;não;não votou;não votou;sim;sim;não votou;não votou;não votou;não votou;NA;nao
190149;FabricioOliveira;NA;psb;SC;não;sim;sim;sim;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;NA;nao
160666;FelixMendoncaJunior;NA;pdt;BA;sim;sim;sim;sim;não;não;não;não;sim;não;sim;sim;sim;não;não;sim;não;sim;sim;NAO;nao
73481;FernandoMarroni;NA;pt;RS;não votou;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NA;nao
92699;FernandoMonteiro;NA;pp;PE;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;não votou;não votou;sim;sim;não votou;sim;sim;NA;nao
191923;FlavioNogueira;NA;pdt;PI;sim;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não voto;não votou;não votou;não votou;não votou;NA;nao
178959;HiranGoncalves;NA;pmn;RR;sim;não votou;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;não;não;não;não;SIM;nao
131966;JoseFogaca;NA;pmdb;RS;sim;sim;sim;sim;não;não;não;não;sim;não;não;sim;não votou;não;não;não;não;sim;não;SIM;nao
151965;JoseMaiaFilho;NA;solidaried;PI;não votou;não votou;não votou;não votou;não;não;7 sim;sim;não votou;sim;não votou;sim;sim;não votou;não votou;sim;não votou;sim;sim;NA;nao
178851;JoziRocha;NA;ptb;AP;não votou;não votou;não votou;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;NAO;nao
178918;KaioManicoba;NA;phs;PE;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;sim;não;não votou;não;sim;não;sim;não;SIM;nao
141483;LindomarGarcon;NA;pmdb;RO;não votou;não;sim;não votou;abstção;sim;sim;sim;sim;sim;sim;sim;não votou;sim;sim;sim;sim;não votou;sim;SIM;nao
74277;LobbeNeto;NA;psdb;SP;sim;sim;sim;sim;sim;sim;não votou;não votou;sim;não votou;não votou;não votou;sim;não;não;não;sim;sim;não;NA;nao
151965;Mainha;NA;solidaried;PI;não;não votou;sim;sim;não votou;não votou;7 não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;NA;nao
160660;MarceloAguiar;NA;dem;SP;sim;sim;não;sim;sim;sim;sim;sim;não votou;sim;sim;sim;abstenção;sim;sim;sim;sim;sim;não;NA;sim
178858;MarioNegromonteJr;NA;pp;BA;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;não votou;sim;sim;sim;sim;não;sim;sim;ABST;nao
181315;MarquinhoMendes;NA;pmdb;RJ;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;NA;nao
74428;MendoncaFilho;NA;dem;PE;sim;sim;não votou;sim;sim;sim;sim;sim;não votou;sim;sim;não;não votou;não;não;não;sim;sim;não;SIM;nao
188097;MerlongSolano;NA;pt;PI;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;não;não votou;abstenção;não votou;não votou;não votou;sim;não votou;não votou;não votou;não votou;NA;nao
NA;nao;NA;não votou;não votou;;;;;;;;;;não votou;não votou;6 não votou;7 não votou;não votou;não votou;;;;;NA;nao
180545;OsmarBertoldi;NA;dem;PR;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;sim;não votou;sim;não votou;não votou;não;não;não votou;não votou;não votou;não votou;NA;nao
186775;PastorFranklin;NA;ptdob;MG;sim;sim;sim;sim;sim;sim;sim;não;sim;não;sim;sim;não;sim;não;sim;não;não votou;não;NA;nao
141516;PauloAbiAckel;NA;psdb;MG;sim;sim;sim;não votou;sim;sim;sim;sim;sim;sim;sim;sim;não;não;não;sim;não;sim;não;SIM;nao
80920;Penna;NA;pv;SP;não votou;não votou;sim;não;sim;não;sim;não;não votou;não;não votou;sim;sim;não votou;não votou;sim;sim;sim;não;NA;nao
160601;PrMarcoFeliciano;NA;psc;SP;sim;não votou;não;sim;sim;sim;sim;não;não;sim;sim;sim;sim;não votou;não votou;não;sim;sim;sim;SIM;nao
160639;ProfessoraDorinhaSeabraRezende;NA;dem;TO;sim;não votou;sim;sim;não;não;sim;não;não;não;sim;sim;sim;não;não;sim;sim;im;sim;SIM;nao
74048;RaulJungmann;NA;pps;PE;não votou;não votou;sim;sim;não;não;não;não votou;sim;não votou;não;não;não votou;não;não;não;não;não votou;não;NA;nao
73805;RobertoFreire;NA;pps;SP;não votou;sim;sim;sim;não;não;não;não;sim;não;sim;sim;sim;não votou;não;não;não;abstenção;não;NA;nao
160651;RogerioPeninhaMendonca;NA;pmdb;SC;sim;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;não;sim;sim;SIM;nao
191684;RosangelaCurado;NA;pdt;MA;;;;;;;;;;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;não votou;NA;nao
178935;Rossoni;NA;psdb;PR;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;sim;não;sim;sim;NA;nao
74372;SandesJunior;NA;pp;GO;não votou;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;sim;sim;não;sim;sim;sim;sim;NA;nao
74765;SilasBrasileiro;NA;pmdb;MG;sim;sim;sim;sim;não votou;sim;não votou;não votou;sim;não votou;sim;não votou;não;não votou;não votou;sim;sim;sim;sim;NA;nao
187008;SilasFreire;NA;pr;PI;não;sim;sim;sim;sim;sim;não;sim;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NA;nao
NA;sim;NA;não;não votou;;;;;;;;;;não votou;não votou;não votou;7 não votou;não votou;não votou;;;;;NA;nao
NA;sim;NA;não votou;não votou;;;;;;;;;;não votou;não votou;6 não votou;7 não votou;não votou;não votou;;;;;NA;nao
73424;SimaoSessim;NA;pp;RJ;sim;não votou;não votou;não votou;sim;sim;7 não votou;não votou;sim;não votou;sim;não votou;não votou;sim;sim;não votou;não votou;não votou;não votou;SIM;nao
160610;ValmirAssuncao;NA;pt;BA;não;sim;sim;não;não;não;não;não;não;não;não;sim;sim;sim;sim;sim;não;sim;não;NA;nao
137853;WadsonRibeiro;NA;pcdob;MG;não;não;sim;não;não;não;não;não;não;sim;não;sim;sim;sim;sim;não;não;sim;não;NA;nao
160631;WalneyRocha;NA;ptb;RJ;sim;não;não;sim;sim;sim;sim;sim;sim;sim;sim;sim;não;não;não;sim;não;sim;sim;NA;sim
141560;WalterIhoshi;NA;psd;SP;não votou;sim;abstção;sim;sim;sim;sim;sim;sim;não;sim;sim;não;sim;sim;não;não;sim;não;NA;nao
141563;WilliamWoo;NA;pv;SP;não votou;não votou;não votou;não votou;não votou;6 não votou;7 não votou;não votou;sim;não votou;não;não votou;não votou;sim;não;não votou;não votou;não votou;não votou;NA;nao
178902;ZecadoPt;NA;pt;MS;não;sim;sim;não;não votou;não votou;não;não;não;não;não;sim;não votou;sim;sim;sim;não;não votou;sim;NAO;nao
