VEIC,LAT,LON,DTHR,COD_LINHA,LAT.LON
AA005,"-25,384773","-49,20438",20/10/2015 08:08:16,222,"-25.384773"
AA005,"-25,384956","-49,204148",20/10/2015 08:07:44,222,"-25.384956"
AA005,"-25,385185","-49,203918",20/10/2015 08:07:38,222,"-25.385185"
AA005,"-25,385408","-49,203713",20/10/2015 08:07:34,222,"-25.385408"
AA005,"-25,385496","-49,203428",20/10/2015 08:07:28,222,"-25.385496"
AA005,"-25,385013","-49,202926",20/10/2015 08:07:19,222,"-25.385013"
AA005,"-25,384948","-49,202873",20/10/2015 08:07:18,222,"-25.384948"
AA005,"-25,38466","-49,202656",20/10/2015 08:07:13,222,"-25.38466"
AA005,"-25,384541","-49,202388",20/10/2015 08:07:07,222,"-25.384541"
AA005,"-25,384656","-49,20221",20/10/2015 08:07:02,222,"-25.384656"
AA005,"-25,383751","-49,201393",20/10/2015 08:06:41,222,"-25.383751"
AA005,"-25,38354","-49,201183",20/10/2015 08:06:37,222,"-25.38354"
AA005,"-25,383375","-49,200945",20/10/2015 08:06:33,222,"-25.383375"
AA005,"-25,383356","-49,200885",20/10/2015 08:06:32,222,"-25.383356"
AA005,"-25,383256","-49,200408",20/10/2015 08:06:16,222,"-25.383256"
AA005,"-25,383181","-49,200043",20/10/2015 08:06:10,222,"-25.383181"
AA005,"-25,383163","-49,199958",20/10/2015 08:06:09,222,"-25.383163"
AA005,"-25,383076","-49,199546",20/10/2015 08:06:04,222,"-25.383076"
AA005,"-25,383058","-49,199471",20/10/2015 08:06:03,222,"-25.383058"
AA005,"-25,383021","-49,199326",20/10/2015 08:06:01,222,"-25.383021"
AA005,"-25,382915","-49,198823",20/10/2015 08:05:49,222,"-25.382915"
AA005,"-25,38287","-49,198513",20/10/2015 08:05:12,222,"-25.38287"
AA005,"-25,38287","-49,198503",20/10/2015 08:05:11,222,"-25.38287"
AA005,"-25,382806","-49,198225",20/10/2015 08:04:47,222,"-25.382806"
AA005,"-25,382608","-49,197248",20/10/2015 08:04:27,222,"-25.382608"
AA005,"-25,382603","-49,197206",20/10/2015 08:04:26,222,"-25.382603"
AA005,"-25,382525","-49,19681",20/10/2015 08:04:09,222,"-25.382525"
AA005,"-25,382475","-49,1966",20/10/2015 08:04:04,222,"-25.382475"
AA005,"-25,382403","-49,196261",20/10/2015 08:03:59,222,"-25.382403"
AA005,"-25,382386","-49,19621",20/10/2015 08:03:58,222,"-25.382386"
AA005,"-25,38224","-49,195445",20/10/2015 08:03:33,222,"-25.38224"
AA005,"-25,382076","-49,194655",20/10/2015 08:03:23,222,"-25.382076"
AA005,"-25,382","-49,194296",20/10/2015 08:03:18,222,"-25.382"
AA005,"-25,38201","-49,193986",20/10/2015 08:03:08,222,"-25.38201"
AA005,"-25,383818","-49,193726",20/10/2015 08:02:41,222,"-25.383818"
AA005,"-25,384113","-49,193686",20/10/2015 08:02:36,222,"-25.384113"
AA005,"-25,384376","-49,193423",20/10/2015 08:02:20,222,"-25.384376"
AA005,"-25,384616","-49,193091",20/10/2015 08:02:13,222,"-25.384616"
AA005,"-25,385265","-49,19225",20/10/2015 08:01:52,222,"-25.385265"
AA005,"-25,385438","-49,192035",20/10/2015 08:01:46,222,"-25.385438"
AA005,"-25,385525","-49,191886",20/10/2015 08:01:32,222,"-25.385525"
AA005,"-25,385616","-49,191766",20/10/2015 08:01:26,222,"-25.385616"
AA005,"-25,385845","-49,191538",20/10/2015 08:01:20,222,"-25.385845"
AA005,"-25,385903","-49,191345",20/10/2015 08:01:13,222,"-25.385903"
AA005,"-25,384948","-49,190486",20/10/2015 08:00:58,222,"-25.384948"
AA005,"-25,38482","-49,19036",20/10/2015 08:00:56,222,"-25.38482"
AA005,"-25,384656","-49,190203",20/10/2015 08:00:52,222,"-25.384656"
AA005,"-25,384125","-49,190768",20/10/2015 08:00:18,222,"-25.384125"
AA005,"-25,384038","-49,190891",20/10/2015 08:00:12,222,"-25.384038"
AA005,"-25,383486","-49,191655",20/10/2015 07:59:59,222,"-25.383486"
AA005,"-25,383455","-49,1917",20/10/2015 07:59:58,222,"-25.383455"
AA005,"-25,383256","-49,191966",20/10/2015 07:59:49,222,"-25.383256"
AA005,"-25,383033","-49,192175",20/10/2015 07:59:30,222,"-25.383033"
AA005,"-25,38279","-49,192271",20/10/2015 07:59:25,222,"-25.38279"
AA005,"-25,38252","-49,192383",20/10/2015 07:59:21,222,"-25.38252"
AA005,"-25,382391","-49,192433",20/10/2015 07:59:19,222,"-25.382391"
AA005,"-25,382223","-49,192505",20/10/2015 07:59:16,222,"-25.382223"
AA005,"-25,3819","-49,19269",20/10/2015 07:58:52,222,"-25.3819"
AA005,"-25,381695","-49,19279",20/10/2015 07:58:46,222,"-25.381695"
AA005,"-25,38158","-49,192835",20/10/2015 07:58:44,222,"-25.38158"
AA005,"-25,381128","-49,193026",20/10/2015 07:58:38,222,"-25.381128"
AA005,"-25,38086","-49,193136",20/10/2015 07:58:33,222,"-25.38086"
AA005,"-25,380793","-49,193165",20/10/2015 07:58:31,222,"-25.380793"
AA005,"-25,380766","-49,193175",20/10/2015 07:58:30,222,"-25.380766"
AA005,"-25,380478","-49,19323",20/10/2015 07:58:21,222,"-25.380478"
AA005,"-25,380371","-49,192933",20/10/2015 07:57:51,222,"-25.380371"
AA005,"-25,380353","-49,192845",20/10/2015 07:57:49,222,"-25.380353"
AA005,"-25,380273","-49,192495",20/10/2015 07:57:43,222,"-25.380273"
AA005,"-25,380223","-49,192308",20/10/2015 07:57:38,222,"-25.380223"
AA005,"-25,379906","-49,191038",20/10/2015 07:57:22,222,"-25.379906"
AA005,"-25,379778","-49,190573",20/10/2015 07:57:15,222,"-25.379778"
AA005,"-25,379745","-49,190458",20/10/2015 07:57:09,222,"-25.379745"
AA005,"-25,37969","-49,190261",20/10/2015 07:57:00,222,"-25.37969"
AA005,"-25,379628","-49,190043",20/10/2015 07:56:57,222,"-25.379628"
AA005,"-25,379601","-49,18995",20/10/2015 07:56:56,222,"-25.379601"
AA005,"-25,379521","-49,189656",20/10/2015 07:56:53,222,"-25.379521"
AA005,"-25,379425","-49,189408",20/10/2015 07:56:49,222,"-25.379425"
AA005,"-25,379151","-49,189478",20/10/2015 07:56:43,222,"-25.379151"
AA005,"-25,379088","-49,189505",20/10/2015 07:56:42,222,"-25.379088"
AA005,"-25,37879","-49,18963",20/10/2015 07:56:36,222,"-25.37879"
AA005,"-25,378706","-49,189681",20/10/2015 07:56:15,222,"-25.378706"
AA005,"-25,3783","-49,189841",20/10/2015 07:56:05,222,"-25.3783"
AA005,"-25,378148","-49,189906",20/10/2015 07:56:02,222,"-25.378148"
AA005,"-25,377355","-49,190796",20/10/2015 07:55:51,222,"-25.377355"
AA005,"-25,376956","-49,191365",20/10/2015 07:55:43,222,"-25.376956"
AA005,"-25,376888","-49,191453",20/10/2015 07:55:41,222,"-25.376888"
AA005,"-25,376603","-49,191411",20/10/2015 07:55:05,222,"-25.376603"
AA005,"-25,37653","-49,191343",20/10/2015 07:55:02,222,"-25.37653"
AA005,"-25,376213","-49,191055",20/10/2015 07:54:57,222,"-25.376213"
AA005,"-25,375885","-49,190776",20/10/2015 07:54:53,222,"-25.375885"
AA005,"-25,375646","-49,190581",20/10/2015 07:54:50,222,"-25.375646"
AA005,"-25,375451","-49,190336",20/10/2015 07:54:45,222,"-25.375451"
AA005,"-25,3759","-49,189688",20/10/2015 07:54:35,222,"-25.3759"
AA005,"-25,376126","-49,189403",20/10/2015 07:54:30,222,"-25.376126"
AA005,"-25,376246","-49,189226",20/10/2015 07:54:13,222,"-25.376246"
AA005,"-25,376446","-49,188963",20/10/2015 07:54:05,222,"-25.376446"
AA005,"-25,376951","-49,188258",20/10/2015 07:53:54,222,"-25.376951"
AA005,"-25,377123","-49,188018",20/10/2015 07:53:50,222,"-25.377123"
AA005,"-25,37734","-49,1878",20/10/2015 07:53:42,222,"-25.37734"
AA005,"-25,37839","-49,18734",20/10/2015 07:53:27,222,"-25.37839"
AA005,"-25,378655","-49,187225",20/10/2015 07:53:22,222,"-25.378655"
AA005,"-25,378941","-49,18724",20/10/2015 07:53:13,222,"-25.378941"
AA005,"-25,379116","-49,187956",20/10/2015 07:53:04,222,"-25.379116"
AA005,"-25,379418","-49,189136",20/10/2015 07:52:48,222,"-25.379418"
AA005,"-25,379478","-49,189348",20/10/2015 07:52:30,222,"-25.379478"
AA005,"-25,379655","-49,189995",20/10/2015 07:52:17,222,"-25.379655"
AA005,"-25,379746","-49,190268",20/10/2015 07:52:03,222,"-25.379746"
AA005,"-25,379761","-49,190326",20/10/2015 07:52:01,222,"-25.379761"
AA005,"-25,379921","-49,190946",20/10/2015 07:51:54,222,"-25.379921"
AA005,"-25,380268","-49,192388",20/10/2015 07:51:34,222,"-25.380268"
AA005,"-25,380286","-49,192466",20/10/2015 07:51:33,222,"-25.380286"
AA005,"-25,38036","-49,192766",20/10/2015 07:51:29,222,"-25.38036"
AA005,"-25,38038","-49,192835",20/10/2015 07:51:28,222,"-25.38038"
AA005,"-25,380408","-49,193011",20/10/2015 07:51:25,222,"-25.380408"
AA005,"-25,38065","-49,19316",20/10/2015 07:51:12,222,"-25.38065"
AA005,"-25,380778","-49,193106",20/10/2015 07:51:09,222,"-25.380778"
AA005,"-25,380846","-49,193078",20/10/2015 07:51:08,222,"-25.380846"
AA005,"-25,381006","-49,193011",20/10/2015 07:51:06,222,"-25.381006"
AA005,"-25,381088","-49,192975",20/10/2015 07:51:05,222,"-25.381088"
AA005,"-25,381513","-49,192793",20/10/2015 07:51:00,222,"-25.381513"
AA005,"-25,381595","-49,19276",20/10/2015 07:50:59,222,"-25.381595"
AA005,"-25,38237","-49,192433",20/10/2015 07:50:49,222,"-25.38237"
AA005,"-25,382451","-49,1924",20/10/2015 07:50:48,222,"-25.382451"
AA005,"-25,382741","-49,192281",20/10/2015 07:50:44,222,"-25.382741"
AA005,"-25,38295","-49,19219",20/10/2015 07:50:40,222,"-25.38295"
AA005,"-25,383275","-49,191855",20/10/2015 07:50:28,222,"-25.383275"
AA005,"-25,383378","-49,19172",20/10/2015 07:50:25,222,"-25.383378"
AA005,"-25,383985","-49,190901",20/10/2015 07:50:15,222,"-25.383985"
AA005,"-25,384051","-49,190826",20/10/2015 07:50:14,222,"-25.384051"
AA005,"-25,384231","-49,190601",20/10/2015 07:50:11,222,"-25.384231"
AA005,"-25,384441","-49,190295",20/10/2015 07:50:06,222,"-25.384441"
AA005,"-25,384633","-49,190185",20/10/2015 07:49:59,222,"-25.384633"
AA005,"-25,384646","-49,19019",20/10/2015 07:49:58,222,"-25.384646"
AA005,"-25,38485","-49,190383",20/10/2015 07:49:52,222,"-25.38485"
AA005,"-25,385508","-49,190908",20/10/2015 07:49:40,222,"-25.385508"
AA005,"-25,385773","-49,191116",20/10/2015 07:49:35,222,"-25.385773"
AA005,"-25,385823","-49,191443",20/10/2015 07:49:28,222,"-25.385823"
AA005,"-25,385638","-49,191703",20/10/2015 07:49:22,222,"-25.385638"
AA005,"-25,385561","-49,191808",20/10/2015 07:49:14,222,"-25.385561"
AA005,"-25,385255","-49,192231",20/10/2015 07:48:59,222,"-25.385255"
AA005,"-25,384526","-49,193261",20/10/2015 07:48:40,222,"-25.384526"
AA005,"-25,38435","-49,193505",20/10/2015 07:48:35,222,"-25.38435"
AA005,"-25,384098","-49,19363",20/10/2015 07:48:27,222,"-25.384098"
AA005,"-25,383796","-49,193658",20/10/2015 07:48:22,222,"-25.383796"
AA005,"-25,38354","-49,193733",20/10/2015 07:48:14,222,"-25.38354"
AA005,"-25,38256","-49,193895",20/10/2015 07:47:58,222,"-25.38256"
AA005,"-25,382273","-49,193965",20/10/2015 07:47:49,222,"-25.382273"
AA005,"-25,382028","-49,194118",20/10/2015 07:47:38,222,"-25.382028"
AA005,"-25,38242","-49,196171",20/10/2015 07:47:15,222,"-25.38242"
AA005,"-25,382635","-49,197141",20/10/2015 07:47:01,222,"-25.382635"
AA005,"-25,382755","-49,197686",20/10/2015 07:46:55,222,"-25.382755"
AA005,"-25,382918","-49,198476",20/10/2015 07:46:44,222,"-25.382918"
AA005,"-25,382973","-49,198816",20/10/2015 07:46:24,222,"-25.382973"
AA005,"-25,383073","-49,199401",20/10/2015 07:46:15,222,"-25.383073"
AA005,"-25,383131","-49,199848",20/10/2015 07:46:10,222,"-25.383131"
AA005,"-25,383141","-49,199935",20/10/2015 07:46:09,222,"-25.383141"
AA005,"-25,383256","-49,200506",20/10/2015 07:46:01,222,"-25.383256"
AA005,"-25,383298","-49,200821",20/10/2015 07:45:57,222,"-25.383298"
AA005,"-25,383328","-49,200908",20/10/2015 07:45:56,222,"-25.383328"
AA005,"-25,383945","-49,201455",20/10/2015 07:45:48,222,"-25.383945"
AA005,"-25,38466","-49,20206",20/10/2015 07:45:38,222,"-25.38466"
AA005,"-25,384876","-49,202256",20/10/2015 07:45:33,222,"-25.384876"
AA005,"-25,385021","-49,20237",20/10/2015 07:45:21,222,"-25.385021"
AA005,"-25,385061","-49,20239",20/10/2015 07:45:18,222,"-25.385061"
AA005,"-25,385358","-49,202666",20/10/2015 07:45:13,222,"-25.385358"
AA005,"-25,385641","-49,202896",20/10/2015 07:45:09,222,"-25.385641"
AA005,"-25,385811","-49,203173",20/10/2015 07:45:05,222,"-25.385811"
AA005,"-25,385471","-49,203625",20/10/2015 07:44:56,222,"-25.385471"
AA005,"-25,385263","-49,203835",20/10/2015 07:44:07,222,"-25.385263"
AA005,"-25,384836","-49,204291",20/10/2015 07:43:53,222,"-25.384836"
AA005,"-25,384636","-49,204501",20/10/2015 07:43:47,222,"-25.384636"
AA005,"-25,38464","-49,204801",20/10/2015 07:43:35,222,"-25.38464"
AA005,"-25,384746","-49,2049",20/10/2015 07:43:33,222,"-25.384746"
AA005,"-25,386061","-49,206151",20/10/2015 07:43:20,222,"-25.386061"
AA005,"-25,386271","-49,206358",20/10/2015 07:43:18,222,"-25.386271"
AA005,"-25,38678","-49,206826",20/10/2015 07:43:13,222,"-25.38678"
AA005,"-25,38697","-49,207013",20/10/2015 07:43:11,222,"-25.38697"
AA005,"-25,387853","-49,208011",20/10/2015 07:43:01,222,"-25.387853"
AA005,"-25,388078","-49,208276",20/10/2015 07:42:58,222,"-25.388078"
AA005,"-25,388256","-49,208563",20/10/2015 07:42:55,222,"-25.388256"
AA005,"-25,388356","-49,20888",20/10/2015 07:42:52,222,"-25.388356"
AA005,"-25,388306","-49,20998",20/10/2015 07:42:36,222,"-25.388306"
AA005,"-25,388243","-49,210408",20/10/2015 07:42:31,222,"-25.388243"
AA005,"-25,388206","-49,210781",20/10/2015 07:42:25,222,"-25.388206"
AA005,"-25,388203","-49,21094",20/10/2015 07:42:18,222,"-25.388203"
AA005,"-25,388196","-49,210948",20/10/2015 07:42:12,222,"-25.388196"
AA005,"-25,388195","-49,211028",20/10/2015 07:42:08,222,"-25.388195"
AA005,"-25,388131","-49,21137",20/10/2015 07:42:03,222,"-25.388131"
AA005,"-25,387888","-49,21302",20/10/2015 07:41:49,222,"-25.387888"
AA005,"-25,387801","-49,213425",20/10/2015 07:41:46,222,"-25.387801"
AA005,"-25,387681","-49,213941",20/10/2015 07:41:42,222,"-25.387681"
AA005,"-25,387588","-49,214318",20/10/2015 07:41:39,222,"-25.387588"
AA005,"-25,38756","-49,214435",20/10/2015 07:41:38,222,"-25.38756"
AA005,"-25,387391","-49,215098",20/10/2015 07:41:31,222,"-25.387391"
AA005,"-25,387323","-49,215331",20/10/2015 07:41:27,222,"-25.387323"
AA005,"-25,387281","-49,215581",20/10/2015 07:41:19,222,"-25.387281"
AA005,"-25,38725","-49,215608",20/10/2015 07:41:03,222,"-25.38725"
AA005,"-25,387125","-49,216053",20/10/2015 07:40:56,222,"-25.387125"
AA005,"-25,387045","-49,216488",20/10/2015 07:40:50,222,"-25.387045"
AA005,"-25,386975","-49,217165",20/10/2015 07:39:48,222,"-25.386975"
AA005,"-25,386961","-49,21748",20/10/2015 07:39:42,222,"-25.386961"
AA005,"-25,387066","-49,218063",20/10/2015 07:39:35,222,"-25.387066"
AA005,"-25,387158","-49,218405",20/10/2015 07:39:31,222,"-25.387158"
AA005,"-25,387183","-49,218573",20/10/2015 07:39:29,222,"-25.387183"
AA005,"-25,387168","-49,218808",20/10/2015 07:39:26,222,"-25.387168"
AA005,"-25,38716","-49,219176",20/10/2015 07:39:21,222,"-25.38716"
AA005,"-25,387225","-49,219485",20/10/2015 07:39:17,222,"-25.387225"
AA005,"-25,387376","-49,21974",20/10/2015 07:39:13,222,"-25.387376"
AA005,"-25,387568","-49,219975",20/10/2015 07:39:09,222,"-25.387568"
AA005,"-25,387731","-49,220248",20/10/2015 07:39:04,222,"-25.387731"
AA005,"-25,38779","-49,220451",20/10/2015 07:39:00,222,"-25.38779"
AA005,"-25,387811","-49,22071",20/10/2015 07:38:44,222,"-25.387811"
AA005,"-25,387825","-49,221226",20/10/2015 07:38:33,222,"-25.387825"
AA005,"-25,387828","-49,221321",20/10/2015 07:38:31,222,"-25.387828"
AA005,"-25,387836","-49,221416",20/10/2015 07:38:29,222,"-25.387836"
AA005,"-25,387905","-49,222196",20/10/2015 07:38:19,222,"-25.387905"
AA005,"-25,387928","-49,222376",20/10/2015 07:38:17,222,"-25.387928"
AA005,"-25,388038","-49,222723",20/10/2015 07:38:13,222,"-25.388038"
AA005,"-25,388253","-49,222988",20/10/2015 07:38:08,222,"-25.388253"
AA005,"-25,388503","-49,223148",20/10/2015 07:38:04,222,"-25.388503"
AA005,"-25,388785","-49,223148",20/10/2015 07:38:00,222,"-25.388785"
AA005,"-25,3889","-49,22313",20/10/2015 07:37:58,222,"-25.3889"
AA005,"-25,389191","-49,223038",20/10/2015 07:37:49,222,"-25.389191"
AA005,"-25,389211","-49,223028",20/10/2015 07:37:40,222,"-25.389211"
AA005,"-25,389271","-49,223026",20/10/2015 07:37:37,222,"-25.389271"
AA005,"-25,389645","-49,222986",20/10/2015 07:37:32,222,"-25.389645"
AA005,"-25,389741","-49,22297",20/10/2015 07:37:31,222,"-25.389741"
AA005,"-25,390046","-49,222951",20/10/2015 07:37:28,222,"-25.390046"
AA005,"-25,390241","-49,223031",20/10/2015 07:37:26,222,"-25.390241"
AA005,"-25,390931","-49,223886",20/10/2015 07:37:15,222,"-25.390931"
AA005,"-25,391181","-49,224275",20/10/2015 07:37:09,222,"-25.391181"
AA005,"-25,391278","-49,224433",20/10/2015 07:37:06,222,"-25.391278"
AA005,"-25,391445","-49,224676",20/10/2015 07:36:59,222,"-25.391445"
AA005,"-25,39145","-49,224681",20/10/2015 07:36:52,222,"-25.39145"
AA005,"-25,391495","-49,22474",20/10/2015 07:36:49,222,"-25.391495"
AA005,"-25,391688","-49,225038",20/10/2015 07:36:45,222,"-25.391688"
AA005,"-25,392296","-49,225983",20/10/2015 07:36:35,222,"-25.392296"
AA005,"-25,392598","-49,226433",20/10/2015 07:36:29,222,"-25.392598"
AA005,"-25,392775","-49,2267",20/10/2015 07:36:24,222,"-25.392775"
AA005,"-25,392906","-49,226875",20/10/2015 07:35:31,222,"-25.392906"
AA005,"-25,39313","-49,227206",20/10/2015 07:35:25,222,"-25.39313"
AA005,"-25,393828","-49,228253",20/10/2015 07:35:10,222,"-25.393828"
AA005,"-25,394095","-49,228683",20/10/2015 07:35:04,222,"-25.394095"
AA005,"-25,39427","-49,228995",20/10/2015 07:35:00,222,"-25.39427"
AA005,"-25,394448","-49,229228",20/10/2015 07:34:56,222,"-25.394448"
AA005,"-25,39462","-49,229503",20/10/2015 07:34:43,222,"-25.39462"
AA005,"-25,394746","-49,229678",20/10/2015 07:34:37,222,"-25.394746"
AA005,"-25,394916","-49,229976",20/10/2015 07:34:33,222,"-25.394916"
AA005,"-25,395518","-49,230903",20/10/2015 07:34:23,222,"-25.395518"
AA005,"-25,39598","-49,231618",20/10/2015 07:34:14,222,"-25.39598"
AA005,"-25,396021","-49,231681",20/10/2015 07:34:13,222,"-25.396021"
AA005,"-25,396191","-49,231945",20/10/2015 07:34:08,222,"-25.396191"
AA005,"-25,396276","-49,232136",20/10/2015 07:33:54,222,"-25.396276"
AA005,"-25,396345","-49,232235",20/10/2015 07:33:50,222,"-25.396345"
AA005,"-25,396471","-49,23241",20/10/2015 07:33:47,222,"-25.396471"
AA005,"-25,39695","-49,233145",20/10/2015 07:33:40,222,"-25.39695"
AA005,"-25,39748","-49,233933",20/10/2015 07:33:33,222,"-25.39748"
AA005,"-25,397703","-49,234271",20/10/2015 07:33:30,222,"-25.397703"
AA005,"-25,398033","-49,234786",20/10/2015 07:33:25,222,"-25.398033"
AA005,"-25,398156","-49,234985",20/10/2015 07:33:23,222,"-25.398156"
AA005,"-25,39858","-49,235653",20/10/2015 07:33:15,222,"-25.39858"
AA005,"-25,398745","-49,235905",20/10/2015 07:33:11,222,"-25.398745"
AA005,"-25,398883","-49,2361",20/10/2015 07:32:58,222,"-25.398883"
AA005,"-25,39895","-49,2362",20/10/2015 07:32:55,222,"-25.39895"
AA005,"-25,398995","-49,23653",20/10/2015 07:32:50,222,"-25.398995"
AA005,"-25,398446","-49,236983",20/10/2015 07:32:42,222,"-25.398446"
AA005,"-25,398275","-49,237123",20/10/2015 07:32:39,222,"-25.398275"
AA005,"-25,398","-49,237368",20/10/2015 07:32:05,222,"-25.398"
AA005,"-25,397891","-49,237458",20/10/2015 07:32:01,222,"-25.397891"
AA005,"-25,397651","-49,23765",20/10/2015 07:31:57,222,"-25.397651"
AA005,"-25,397508","-49,237768",20/10/2015 07:31:55,222,"-25.397508"
AA005,"-25,396896","-49,238268",20/10/2015 07:31:48,222,"-25.396896"
AA005,"-25,395663","-49,239225",20/10/2015 07:31:37,222,"-25.395663"
AA005,"-25,39487","-49,239808",20/10/2015 07:31:29,222,"-25.39487"
AA005,"-25,394596","-49,240023",20/10/2015 07:31:25,222,"-25.394596"
AA005,"-25,394313","-49,240345",20/10/2015 07:31:08,222,"-25.394313"
AA005,"-25,394071","-49,240686",20/10/2015 07:31:01,222,"-25.394071"
AA005,"-25,39388","-49,240961",20/10/2015 07:30:56,222,"-25.39388"
AA005,"-25,393761","-49,241153",20/10/2015 07:29:49,222,"-25.393761"
AA005,"-25,393671","-49,24127",20/10/2015 07:29:44,222,"-25.393671"
AA005,"-25,393471","-49,241516",20/10/2015 07:29:07,222,"-25.393471"
AA005,"-25,393203","-49,241548",20/10/2015 07:28:56,222,"-25.393203"
AA005,"-25,393128","-49,241261",20/10/2015 07:27:18,222,"-25.393128"
AA005,"-25,393321","-49,241026",20/10/2015 07:27:11,222,"-25.393321"
AA005,"-25,393591","-49,240908",20/10/2015 07:27:05,222,"-25.393591"
AA005,"-25,393876","-49,24094",20/10/2015 07:26:58,222,"-25.393876"
AA005,"-25,3941","-49,240726",20/10/2015 07:26:50,222,"-25.3941"
AA005,"-25,394098","-49,240516",20/10/2015 07:25:40,222,"-25.394098"
AA005,"-25,394283","-49,240335",20/10/2015 07:25:33,222,"-25.394283"
AA005,"-25,394816","-49,239815",20/10/2015 07:25:23,222,"-25.394816"
AA005,"-25,395506","-49,239278",20/10/2015 07:25:14,222,"-25.395506"
AA005,"-25,396715","-49,238343",20/10/2015 07:24:59,222,"-25.396715"
AA005,"-25,396843","-49,23825",20/10/2015 07:24:57,222,"-25.396843"
AA005,"-25,39698","-49,238131",20/10/2015 07:24:54,222,"-25.39698"
AA005,"-25,397115","-49,23798",20/10/2015 07:24:38,222,"-25.397115"
AA005,"-25,397203","-49,237891",20/10/2015 07:24:34,222,"-25.397203"
AA005,"-25,39745","-49,237735",20/10/2015 07:24:30,222,"-25.39745"
AA005,"-25,397518","-49,237678",20/10/2015 07:24:29,222,"-25.397518"
AA005,"-25,397783","-49,23745",20/10/2015 07:24:25,222,"-25.397783"
AA005,"-25,397843","-49,237398",20/10/2015 07:24:24,222,"-25.397843"
AA005,"-25,398086","-49,237201",20/10/2015 07:24:19,222,"-25.398086"
AA005,"-25,39807","-49,236963",20/10/2015 07:24:02,222,"-25.39807"
AA005,"-25,397971","-49,236813",20/10/2015 07:23:57,222,"-25.397971"
AA005,"-25,397816","-49,23656",20/10/2015 07:23:50,222,"-25.397816"
AA005,"-25,397691","-49,23644",20/10/2015 07:23:37,222,"-25.397691"
AA005,"-25,397518","-49,236171",20/10/2015 07:23:31,222,"-25.397518"
AA005,"-25,397968","-49,235685",20/10/2015 07:23:19,222,"-25.397968"
AA005,"-25,39824","-49,235478",20/10/2015 07:23:13,222,"-25.39824"
AA005,"-25,398155","-49,235161",20/10/2015 07:23:07,222,"-25.398155"
AA005,"-25,398005","-49,234935",20/10/2015 07:23:04,222,"-25.398005"
AA005,"-25,397633","-49,234368",20/10/2015 07:22:58,222,"-25.397633"
AA005,"-25,397496","-49,23416",20/10/2015 07:22:56,222,"-25.397496"
AA005,"-25,39695","-49,233315",20/10/2015 07:22:48,222,"-25.39695"
AA005,"-25,396435","-49,232513",20/10/2015 07:22:40,222,"-25.396435"
AA005,"-25,395928","-49,231743",20/10/2015 07:22:31,222,"-25.395928"
AA005,"-25,395465","-49,231046",20/10/2015 07:22:21,222,"-25.395465"
AA005,"-25,395301","-49,230811",20/10/2015 07:22:16,222,"-25.395301"
AA005,"-25,395185","-49,230623",20/10/2015 07:22:05,222,"-25.395185"
AA005,"-25,395155","-49,230568",20/10/2015 07:22:02,222,"-25.395155"
AA005,"-25,39498","-49,230258",20/10/2015 07:21:57,222,"-25.39498"
AA005,"-25,394928","-49,230181",20/10/2015 07:21:56,222,"-25.394928"
AA005,"-25,394401","-49,229363",20/10/2015 07:21:46,222,"-25.394401"
AA005,"-25,394276","-49,229181",20/10/2015 07:21:43,222,"-25.394276"
AA005,"-25,393925","-49,228666",20/10/2015 07:21:21,222,"-25.393925"
AA005,"-25,393756","-49,228416",20/10/2015 07:21:16,222,"-25.393756"
AA005,"-25,393085","-49,22735",20/10/2015 07:21:04,222,"-25.393085"
AA005,"-25,392768","-49,226855",20/10/2015 07:20:58,222,"-25.392768"
AA005,"-25,392545","-49,226518",20/10/2015 07:20:53,222,"-25.392545"
AA005,"-25,39225","-49,226083",20/10/2015 07:20:45,222,"-25.39225"
AA005,"-25,391666","-49,225193",20/10/2015 07:20:32,222,"-25.391666"
AA005,"-25,391403","-49,224805",20/10/2015 07:20:26,222,"-25.391403"
AA005,"-25,391281","-49,224628",20/10/2015 07:20:22,222,"-25.391281"
AA005,"-25,391178","-49,224458",20/10/2015 07:20:07,222,"-25.391178"
AA005,"-25,391153","-49,224413",20/10/2015 07:20:04,222,"-25.391153"
AA005,"-25,390893","-49,223985",20/10/2015 07:19:58,222,"-25.390893"
AA005,"-25,390698","-49,223678",20/10/2015 07:19:53,222,"-25.390698"
AA005,"-25,390485","-49,223383",20/10/2015 07:19:04,222,"-25.390485"
AA005,"-25,390336","-49,223176",20/10/2015 07:18:59,222,"-25.390336"
AA005,"-25,390103","-49,223025",20/10/2015 07:18:55,222,"-25.390103"
AA005,"-25,390028","-49,223006",20/10/2015 07:18:54,222,"-25.390028"
AA005,"-25,38973","-49,22303",20/10/2015 07:18:50,222,"-25.38973"
AA005,"-25,38947","-49,223083",20/10/2015 07:18:46,222,"-25.38947"
AA005,"-25,389201","-49,223136",20/10/2015 07:18:41,222,"-25.389201"
AA005,"-25,388981","-49,223255",20/10/2015 07:18:26,222,"-25.388981"
AA005,"-25,388873","-49,223268",20/10/2015 07:18:23,222,"-25.388873"
AA005,"-25,388625","-49,223261",20/10/2015 07:18:20,222,"-25.388625"
AA005,"-25,388368","-49,223155",20/10/2015 07:18:17,222,"-25.388368"
AA005,"-25,38814","-49,222943",20/10/2015 07:18:14,222,"-25.38814"
AA005,"-25,387943","-49,222671",20/10/2015 07:18:11,222,"-25.387943"
